timestamp,humidity
1516602619.964,57.1790
1516602620.963,57.1943
1516602621.963,57.1638
1516602622.962,57.1790
1516602623.962,57.2019
1516602624.961,57.2019
1516602625.961,57.2095
1516602626.960,57.2095
1516602627.960,57.2019
1516602628.959,57.2324
1516602629.959,57.2248
1516602630.959,57.2401
1516602631.958,57.2324
1516602632.961,57.2324
1516602633.961,57.2324
1516602634.960,57.2706
1516602635.960,57.2629
1516602636.960,57.2629
1516602637.959,57.2629
1516602638.959,57.2629
1516602639.958,57.2782
1516602640.958,57.2629
1516602641.957,57.2858
1516602642.957,57.3011
1516602643.956,57.2858
1516602644.960,57.3011
1516602645.959,57.3011
1516602646.959,57.3316
1516602647.958,57.3240
1516602648.958,57.3163
1516602649.957,57.3392
1516602650.957,57.3316
1516602651.956,57.3621
1516602652.956,57.3469
1516602653.955,57.3621
1516602654.955,57.3698
1516602655.954,57.4003
1516602656.954,57.3621
1516602657.957,57.4003
1516602658.953,57.3926
1516602659.956,57.4155
1516602660.956,57.4155
1516602661.955,57.4308
1516602662.955,57.4155
1516602663.955,57.4384
1516602664.954,57.4460
1516602665.954,57.4613
1516602666.953,57.4460
1516602667.953,57.4537
1516602668.952,57.4689
1516602669.956,57.4766
1516602670.951,57.4766
1516602671.955,57.4842
1516602672.954,57.4995
1516602673.954,57.4918
1516602674.953,57.4995
1516602675.953,57.5071
1516602676.952,57.5223
1516602677.952,57.5376
1516602678.951,57.5376
1516602679.951,57.5452
1516602680.950,57.5529
1516602681.950,57.5452
1516602682.949,57.5529
1516602683.949,57.5529
1516602684.952,57.5681
1516602685.952,57.5757
1516602686.951,57.5757
1516602687.951,57.5834
1516602688.950,57.6063
1516602689.950,57.5986
1516602690.949,57.6063
1516602691.949,57.6215
1516602692.949,57.6292
1516602693.948,57.6063
1516602694.947,57.6292
1516602695.947,57.6139
1516602696.951,57.6368
1516602697.946,57.6597
1516602698.949,57.6444
1516602699.949,57.6597
1516602700.949,57.6520
1516602701.948,57.6673
1516602702.948,57.6902
1516602703.947,57.6749
1516602704.947,57.6902
1516602705.946,57.6902
1516602706.946,57.7054
1516602707.945,57.7131
1516602708.949,57.7283
1516602709.944,57.7207
1516602710.948,57.7207
1516602711.947,57.7283
1516602712.947,57.7207
1516602713.946,57.7360
1516602714.946,57.7360
1516602715.945,57.7589
1516602716.945,57.7589
1516602717.944,57.7589
1516602718.944,57.7665
1516602719.943,57.7741
1516602720.943,57.7741
1516602721.942,57.7817
1516602722.942,57.7894
1516602723.945,57.8046
1516602724.945,57.8123
1516602725.944,57.8046
1516602726.944,57.7970
1516602727.943,57.8123
1516602728.943,57.8275
1516602729.943,57.8275
1516602730.942,57.8351
1516602731.942,57.8199
1516602732.941,57.8199
1516602733.941,57.8275
1516602734.940,57.8428
1516602735.944,57.8275
1516602736.939,57.8504
1516602737.943,57.8504
1516602738.942,57.8809
1516602739.942,57.8809
1516602740.941,57.8809
1516602741.941,57.8657
1516602742.940,57.8733
1516602743.939,57.8962
1516602744.939,57.8733
1516602745.939,57.8809
1516602746.938,57.9038
1516602747.938,57.9191
1516602748.937,57.9038
1516602749.941,57.9038
1516602750.940,57.9267
